xFrame,yFrame,pX,pY,vX,vY,vS,wall,isTorus,time
-203.04364688919898,-202.5743458558841,0.9563531108041593,0.07559862967944905,-20.01666989929327,-24.717106440607843,-0.497028395,0,True,1000.0064330837936
168.4537933700939,-64.20746916617512,0.4537933700927258,-0.12158928612660962,-14.823442431286995,-9.97381853516733,-0.625236892,-1,False,1000.020909321378
-136.03973559268744,-295.4088383381252,0.46026440730681195,-0.09417564763462531,-38.10602084989766,4.697584765156137,0.255744535,-1,False,1000.0058721998822
-197.3477975048201,-36.975469908034604,0.6522024951841805,-0.6024029490866776,-4.62161093236014,12.747946367159173,-0.121849644,5,True,1000.053834050969
159.9519130665422,-142.11145523258273,0.9519130665402303,-0.08328901193236536,-26.612789099692225,1.518604066584933,-0.411392716,5,True,1000.028630305041
353.009741337308,-41.58609187278948,0.5097413373021735,0.8491529126434083,-7.71068197417684,12.054628693114637,0.566861256,0,True,1000.0037734489952
122.64521711172767,-199.49380630887882,-0.354782888275272,-0.30796343845974194,-5.603981439994729,31.04628180183788,-0.233932834,-1,False,1000.0050432498103
-578.3073715607669,-343.47844305863174,0.6926284392557641,-0.5323831600107597,-18.868405531413337,36.90041393026613,-0.340598143,5,True,1000.0189394819115
-131.3620703518607,-54.320699279970235,-0.8620703518571943,0.2389011584534441,0.14144035452363402,-16.448716654514392,-0.607928755,2,True,1000.0168117517242
179.00794183431992,-192.24388397959368,0.5079418343193985,-0.8522697432379646,-30.64813891671518,4.320878222110507,0.687592982,5,True,1000.0132452322944
-399.8252399641625,-436.7794967685794,-0.825239964156959,-0.3026932612129045,44.71643951767692,13.55299090936544,-0.283573155,3,True,1000.005030697726
-89.55570004143068,-893.5855408265397,0.44429995859963467,0.15267587900272647,-66.48330228836674,-6.946094869419836,-0.17840823,-1,False,1000.0034923140065
283.5225424334695,-25.980762113532702,0.022542433468930263,-0.8660254037844435,-0.924812876689697,11.363942158927468,0.580869081,4,True,1000.0144329956807
-58.21655741943878,-308.7964057277424,0.28344258056540017,0.3746634233059302,-38.700962084722256,6.555685341857964,-0.688383922,-1,False,1000.0071213783368
-195.1169990480287,-3.9191000766789936,-0.11699904803142336,-0.45499846153655554,-1.3035425133209504,4.128206591882815,0.701042811,-1,False,1000.0448460143817
