xFrame,yFrame,pX,pY,vX,vY,vS,wall,isTorus,time
77.08132052077976,341.4868736120438,-0.7691287469181187,-0.03214907862998238,0.9210865509188955,0.3893578889861578,0.0,-1,False,88000.0
335.85091781507543,-110.16610632197062,-0.7674975460917223,0.059498817935964926,0.5942312620374879,0.8042942292573948,0.0,-1,False,88000.0
193.01158956785463,-82.96772650819561,0.5897553830280574,-0.4947536566636184,0.35801966320101675,0.9337140465693318,0.0,-1,False,88000.0
-169.1220159559801,-92.90473604015813,-0.974208908347453,0.04467148112487744,0.9086576072360433,-0.41754203717902694,0.0,2,True,88000.0
-29.305358642568923,94.99408404275998,-0.19225252874457854,-0.7454069746010613,0.9949771336091542,-0.10010246547534518,0.0,-1,False,88000.0
-3.283630464598421,-4.516895637820925,0.03960460309326064,0.7687808972694481,-0.9303765996038291,-0.36660521396897394,0.0,-1,False,88000.0
0.20299751251596068,266.7055461161134,-0.491905515251796,-0.5921330565484901,-0.22739885253640213,0.9738017056180325,0.0,-1,False,88000.0
-308.1961432272333,-169.00648023323765,-0.5561731730187166,-0.7687306140936643,0.2522357919196621,0.9676658024721476,0.0,3,True,88000.0
233.1013948941238,52.67069131397487,0.8032310318934154,0.34081385011350457,-0.8021559875372216,0.5971145381396482,0.0,0,True,88000.0
-393.2368905067041,362.30523929848783,0.8084795201136815,0.33172320185307735,-0.1590780311364119,-0.9872660127894108,0.0,0,True,88000.0
93.85562924968478,-304.76355260546114,-0.6934407127830808,-0.5309762609918045,-0.20809085872245714,0.9781095002685828,0.0,3,True,88000.0
118.92579346160369,48.29005946555943,0.7653558234963397,-0.08260179194685886,-0.7533422121057837,-0.6576287033418049,0.0,-1,False,88000.0
-105.55646054872906,-62.76362582169152,-0.2933941411033238,0.711696895144861,0.20057410884143861,-0.9796785324084802,0.0,-1,False,88000.0
95.65943899526204,-3.4813260329154008,0.18295611121229358,-0.7477430400630067,0.328145820245342,0.9446270802041521,0.0,-1,False,88000.0
87.20727502260682,-16.692172265760863,0.5871423418248397,-0.49785184847405706,-0.8474468509459122,0.530880245273122,0.0,-1,False,88000.0
93.90172877099478,150.89063787286037,0.8458766658327803,-0.2669494454095403,0.23125237694661815,0.972893795928379,0.0,5,True,88000.0
104.90700780098783,-25.62542266278016,-0.8777380190051965,-0.21176396291701982,0.7914074316483197,0.6112890291271399,0.0,3,True,88000.0
-188.7242062273234,184.02757948928482,0.8508883958457564,0.25826887439324875,-0.8654783478016747,0.5009463339380353,0.0,0,True,88000.0
-42.284251484163576,-158.52450958056824,-0.10228374431551132,-0.8660254037844387,-0.5784591840946148,0.8157113290472482,0.0,4,True,88000.0
-25.97874471141336,158.16864474701546,0.30805984736058223,-0.8660254037844386,-0.6668149260785851,0.7452233587041414,0.0,4,True,88000.0
-86.06999172041392,-108.47371699689029,0.4254714091582754,-0.8660254037844387,-0.5327658300816974,0.8462627076131667,0.0,4,True,88000.0
34.83065638363224,449.44602388109774,-0.36500960301066265,0.6777614494072313,-0.6390471588961353,-0.7691675556770021,0.0,-1,False,88000.0
-80.41549211833265,-44.005520377101625,-0.7690359981432829,-0.034296153608778385,0.9290116947894296,0.3700503627128936,0.0,-1,False,88000.0
