xFrame,yFrame,pX,pY,vX,vY,vS,wall,isTorus,time
58.04297463602196,-31.001378770977748,-0.003811645373866558,0.7697909222328724,-0.5101392006975699,-0.8600918531829249,0.0,-1,False,21000.0
-37.253991052498336,121.28446955178728,0.7815944317239822,-0.378289540910016,-0.995524878727932,0.09449981922596723,0.0,5,True,21000.0
28.65316015541797,24.90713385439418,-0.9275610599989895,0.12546792452818384,0.7378928458770059,-0.6749178824149866,0.0,2,True,21000.0
-174.91355283687494,10.915716073445097,0.616166354128538,-0.6648193763037723,-0.36490901391586433,0.9310431845854215,0.0,5,True,21000.0
-191.45275967179523,13.997358175246958,0.053613872843832365,0.767931081042614,0.44351453588250733,-0.8962671791719916,0.0,-1,False,21000.0
-33.4498347875525,45.00790828417399,0.9066061217548008,-0.16176294223658613,-0.9995822536805008,0.028901870648944894,0.0,5,True,21000.0
80.06895037409402,-64.62709458305225,0.07846363888214769,0.7657911268524625,-0.8979018841654363,-0.4401956456079014,0.0,-1,False,21000.0
168.96268049580308,-58.05692652203574,0.17540523285964782,-0.8660254037844388,-0.5713035021999908,0.8207388795311326,0.0,4,True,21000.0
-98.30370934260131,-5.315620382803833,-0.6716385435782202,0.5687387257698364,0.2705386299549939,-0.9627091199848934,0.0,2,True,21000.0
43.1594179913857,116.81714362325839,0.03599199840099254,-0.8660254037844388,0.9635310425992772,0.2675965805976197,0.0,4,True,21000.0
-18.959935922384222,-54.60540891878106,-0.7068311772682211,-0.5077832961665949,-0.14545550940106983,0.989364793584688,0.0,3,True,21000.0
77.91106893144406,3.173699900942412,-0.21487332188385383,0.73920365809105,0.41843808744218136,-0.9082453231246042,0.0,-1,False,21000.0
-24.86998432462995,-11.805704451786731,0.41901700742606324,-0.8660254037844387,0.07606861965397632,0.997102585045259,0.0,4,True,21000.0
26.412734339353076,-50.22431167754406,0.9968500466760178,-0.005455879198607286,-0.9999681999232232,-0.007974907039517917,0.0,5,True,21000.0
-34.33564185353202,-89.0364099346172,0.8079199213955616,-0.33269245526471086,-0.8288409131341352,-0.559484352520215,0.0,5,True,21000.0
-43.742295546115166,37.196720930095594,-0.7585909318726204,-0.13089075854781196,0.7982385387220199,0.6023414607172078,0.0,-1,False,21000.0
43.75498177963011,-3.436668710511285,0.9502767485756272,0.08612319778453575,-0.9999953344839334,-0.003054670256341832,0.0,0,True,21000.0
130.51732234455446,59.44994231369328,-0.6267265030500582,0.4469971845182448,0.9755646080360395,0.21971275690658176,0.0,-1,False,21000.0
43.32245268097586,87.7435151807807,-0.13543077777247559,-0.8660254037844388,0.841983951890636,0.5395025715959305,0.0,4,True,21000.0
-48.08997424882914,-133.4736899965793,0.9946995573163399,0.009180636030706475,-0.9956194784898478,-0.09349788260499708,0.0,0,True,21000.0
